"ลำดับ","รหัสหน่วยงานกระทรวง","ชื่อหน่วยงานกระทรวง","รหัสหน่วยงานกรม","ชื่อหน่วยงานกรม","ปีงบประมาณ","ได้รับงบประมาณ(ลบ.)","เบิกจ่ายไป(ลบ.)","เบิกจ่ายไป(%)","เบิกจ่ายไป(%)"
"37","03000","กระทรวงการคลัง","03004","กรมบัญชีกลาง","2568","1834.5276","1715.80181447","93.528000"
"38","03000","กระทรวงการคลัง","03005","กรมศุลกากร","2568","3878.4376","3365.57857926","86.777000"
"39","03000","กระทรวงการคลัง","03006","กรมสรรพสามิต","2568","10305.0247","10138.3015946","98.382000"
"40","03000","กระทรวงการคลัง","03007","กรมสรรพากร","2568","9891.0996","9657.24274348","97.636000"
"41","03000","กระทรวงการคลัง","03008","สำนักงานคณะกรรมการนโยบายรัฐวิสาหกิจ","2568","166.5628","159.29662384","95.638000"
"42","03000","กระทรวงการคลัง","03009","สำนักงานบริหารหนี้สาธารณะ","2568","356071.5869","356048.02969924","99.993000"
"43","03000","กระทรวงการคลัง","03011","สำนักงานเศรษฐกิจการคลัง","2568","482.0007","364.02598902","75.524000"
"44","03000","กระทรวงการคลัง","03012","สำนักงานความร่วมมือพัฒนาเศรษฐกิจกับประเทศเพื่อนบ้าน (องค์การมหาชน)","2568","226","226","100.000000"
"45","04000","กระทรวงการต่างประเทศ","04002","สำนักงานปลัดกระทรวงการต่างประเทศ","2568","8969.9802","8505.23456761","94.819000"
"46","05000","กระทรวงการท่องเที่ยวและกีฬา","05002","สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา","2568","855.719","645.21040371","75.400000"
"47","05000","กระทรวงการท่องเที่ยวและกีฬา","05003","กรมพลศึกษา","2568","774.565","586.16758092","75.677000"
"48","05000","กระทรวงการท่องเที่ยวและกีฬา","05004","กรมการท่องเที่ยว","2568","2367.966","1954.68931735","82.547000"
"49","05000","กระทรวงการท่องเที่ยวและกีฬา","05006","มหาวิทยาลัยการกีฬาแห่งชาติ","2568","1979.9143","1709.12812457","86.323000"
"50","05000","กระทรวงการท่องเที่ยวและกีฬา","05007","องค์การบริหารการพัฒนาพื้นที่พิเศษเพื่อการท่องเที่ยวอย่างยั่งยืน (องค์การมหาชน)","2568","416.5144","416.5144","100.000000"
"51","06000","กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์","06002","สำนักงานปลัดกระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์","2568","1853.0257","1744.94021023","94.167000"
"52","06000","กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์","06003","กรมพัฒนาสังคมและสวัสดิการ","2568","1856.1846","1784.05045142","96.114000"
"53","06000","กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์","06004","กรมกิจการสตรีและสถาบันครอบครัว","2568","534.2303","522.80908225","97.862000"
"54","06000","กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์","06005","กรมกิจการเด็กและเยาวชน","2568","18488.2144","18472.62356402","99.916000"
"55","06000","กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์","06006","สถาบันพัฒนาองค์กรชุมชน (องค์การมหาชน)","2568","1836.6645","1836.6645","100.000000"
"56","06000","กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์","06007","กรมส่งเสริมและพัฒนาคุณภาพชีวิตคนพิการ","2568","836.4372","819.97085118","98.031000"
"57","06000","กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์","06008","กรมกิจการผู้สูงอายุ","2568","1421.2718","1396.45119559","98.254000"
"58","07000","กระทรวงเกษตรและสหกรณ์","07002","สำนักงานปลัดกระทรวงเกษตรและสหกรณ์","2568","1330.5397","1338.15331472","100.572000"
"59","07000","กระทรวงเกษตรและสหกรณ์","07003","กรมชลประทาน","2568","82746.7218","72631.30164904","87.775000"
"60","07000","กระทรวงเกษตรและสหกรณ์","07004","กรมตรวจบัญชีสหกรณ์","2568","1282.0446","1295.79269092","101.072000"
"61","07000","กระทรวงเกษตรและสหกรณ์","07005","กรมประมง","2568","3966.0198","3741.90675948","94.349000"
"62","07000","กระทรวงเกษตรและสหกรณ์","07006","กรมปศุสัตว์","2568","5543.123","5552.28292125","100.165000"
"63","07000","กระทรวงเกษตรและสหกรณ์","07008","กรมพัฒนาที่ดิน","2568","4748.7556","3933.76487042","82.838000"
"64","07000","กระทรวงเกษตรและสหกรณ์","07009","กรมวิชาการเกษตร","2568","4045.6199","3233.7087723","79.931000"
"65","07000","กระทรวงเกษตรและสหกรณ์","07011","กรมส่งเสริมการเกษตร","2568","5373.6555","5332.01767363","99.225000"
"66","07000","กระทรวงเกษตรและสหกรณ์","07012","กรมส่งเสริมสหกรณ์","2568","2798.3635","2702.94252602","96.590000"
"67","07000","กระทรวงเกษตรและสหกรณ์","07013","สำนักงานการปฏิรูปที่ดินเพื่อเกษตรกรรม","2568","1524.8514","1422.55658699","93.291000"
"68","07000","กระทรวงเกษตรและสหกรณ์","07014","สำนักงานมาตรฐานสินค้าเกษตรและอาหารแห่งชาติ","2568","309.418","295.99532427","95.662000"
"69","07000","กระทรวงเกษตรและสหกรณ์","07015","สำนักงานเศรษฐกิจการเกษตร","2568","672.4853","625.02472559","92.943000"
"70","07000","กระทรวงเกษตรและสหกรณ์","07017","สถาบันวิจัยและพัฒนาพื้นที่สูง (องค์การมหาชน)","2568","531.6437","531.6437","100.000000"
"71","07000","กระทรวงเกษตรและสหกรณ์","07018","กรมการข้าว","2568","4486.4769","2620.8111316","58.416000"
"72","07000","กระทรวงเกษตรและสหกรณ์","07019","สำนักงานพิพิธภัณฑ์เกษตรเฉลิมพระเกียรติพระบาทสมเด็จพระเจ้าอยู่หัว (องค์การมหาชน)","2568","247.0122","247.0122","100.000000"
"73","07000","กระทรวงเกษตรและสหกรณ์","07020","กรมหม่อนไหม","2568","641.6513","598.90887197","93.339000"
"74","07000","กระทรวงเกษตรและสหกรณ์","07021","กรมฝนหลวงและการบินเกษตร","2568","2379.0398","1805.48738848","75.891000"
